id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
12930,M,0.8125,0.5875,0.2,4.06815325,1.417475,0.680388,1.417475,7.0
12931,M,1.025,0.7875,0.275,9.51125725,3.515338,2.08368825,2.83495,8.0
12932,F,0.925,0.6875,0.25,6.577084,2.6365035,1.31825175,2.1262125,8.0
12933,I,0.825,0.6125,0.1875,4.6209685,2.65067825,0.963883,1.417475,6.0
12934,M,1.4125,1.1375,0.375,27.839209,10.04989775,4.86193925,9.4970825,21.0
12935,F,1.4875,1.1875,0.3625,27.555714,11.8784405,5.783298,7.2291225,8.0
12936,M,1.5,1.1375,0.4,29.7386255,14.72756525,6.010094,7.37087,8.0
12937,M,1.3,0.975,0.3125,18.27125275,7.711064,3.7137845,5.953395,10.0
12938,I,1.2,0.925,0.275,16.9246515,8.88756825,3.27436725,3.9972795,8.0
12939,F,1.5875,1.2875,0.4,36.570855,17.973583,7.144074,10.44679075,12.0
12940,I,0.975,0.7125,0.2375,6.30776375,2.3530085,1.871067,2.1262125,6.0
12941,F,1.425,1.1,0.3375,26.2232875,12.47378,5.68407475,8.3631025,10.0
12942,I,1.3,1.05,0.3125,18.71067,7.314171,4.8477645,7.087375,9.0
12943,M,1.4375,1.0875,0.325,24.777463,9.87980075,4.23825025,6.3786375,10.0
12944,M,1.85,1.4125,0.5,50.8306535,23.926978,10.92873225,15.1669825,11.0
12945,F,1.7375,1.4125,0.45,48.26502375,23.6151335,9.8372765,12.40290625,10.0
12946,M,1.4125,1.125,0.3875,25.741346,9.68135425,5.23048275,7.2291225,10.0
12947,I,1.375,1.0125,0.3375,23.65765775,9.468733,4.0539785,5.2446575,9.0
12948,I,0.925,0.7125,0.25,7.93786,3.9972795,1.63009625,2.1262125,7.0
12949,F,1.875,1.4625,0.5375,57.1242425,25.24522975,12.99824575,13.834556,11.0
12950,M,1.5125,1.1875,0.4375,32.16250775,14.5432935,6.577084,9.922325,11.0
12951,I,1.4375,1.125,0.4,28.8314415,11.15552825,6.93145275,8.0796075,13.0
12952,M,1.4,1.0625,0.4375,26.40755925,9.2135875,6.4353365,9.355335,16.0
12953,I,0.8375,0.625,0.225,5.06038575,2.26796,1.1056305,1.5592225,6.0
12954,I,1.3625,1.125,0.3625,27.14464625,13.13999325,5.88252125,6.23689,11.0
12955,F,1.45,1.175,0.375,26.43590875,11.453198,5.9250455,7.824462,8.0
12956,F,1.1,0.875,0.325,13.8062065,5.953395,3.30271675,4.3941725,12.0
12957,M,1.85,1.425,0.5,57.16676675,30.26309125,13.6928085,13.7495075,13.0
12958,I,1.1875,0.9375,0.2875,13.04077,5.556502,3.2034935,4.819415,8.0
12959,M,1.3,1.0125,0.375,20.96445525,7.49844275,4.86193925,6.3786375,10.0
12960,F,1.5125,1.1875,0.4375,28.33532525,11.736693,6.76135575,8.50485,12.0
12961,F,1.525,1.2125,0.425,29.69610125,12.79979925,6.3786375,9.7805775,12.0
12962,M,1.175,0.875,0.3,13.8062065,5.40057975,3.6003865,3.8271825,10.0
12963,F,1.1875,0.9,0.35,15.762322,7.55514175,3.95475525,4.53592,9.0
12964,M,0.925,0.7125,0.2375,7.58349125,2.83495,1.6159215,2.26796,6.0
12965,M,1.6,1.3,0.4125,37.7331845,15.15280775,8.3631025,11.056305,19.0
12966,I,1.025,0.775,0.225,9.65300475,4.09650275,1.5025235,2.551455,6.0
12967,F,1.45,1.125,0.3625,28.16522825,13.11164375,6.76135575,7.5126175,9.0
12968,F,1.325,1.0125,0.35,18.75319425,8.51902475,4.479221,5.10291,8.0
12969,I,1.3625,1.075,0.3375,21.035329,8.6465975,4.63514325,6.9456275,11.0
12970,F,1.5,1.2375,0.4,31.581343,14.04717725,7.58349125,8.164656,10.0
12971,I,1.125,0.875,0.3375,12.6722265,5.82582225,2.53728025,3.75630875,7.0
12972,F,1.4,1.0875,0.3375,20.11397025,10.262519,4.252425,5.839997,8.0
12973,M,1.4625,1.1375,0.375,28.2644515,11.113004,6.30776375,8.3631025,10.0
12974,M,1.1875,0.9125,0.3125,15.87572,6.25106475,3.8271825,4.9611625,8.0
12975,I,1.4125,1.0625,0.35,24.0687255,8.63242275,5.783298,7.0590255,10.0
12976,M,1.525,1.1625,0.375,32.16250775,17.08057375,6.56290925,6.9456275,9.0
12977,M,1.2,0.9125,0.3625,17.236496,8.06543275,3.95475525,5.386405,16.0
12978,M,1.375,1.125,0.3375,33.89182725,20.53921275,5.99591925,7.37087,9.0
12979,I,1.15,0.875,0.3,13.8062065,5.91087075,2.4664065,3.35941575,7.0
12980,I,1.4375,1.1,0.3,20.87940675,9.8372765,4.86193925,6.23689,9.0
12981,M,1.4375,1.1125,0.375,26.3933845,12.757275,5.9250455,6.80388,9.0
12982,M,1.5875,1.25,0.4375,33.26813825,14.4298955,7.5126175,10.20582,12.0
12983,M,1.375,1.0625,0.3875,24.70658925,9.36950975,5.216308,7.2291225,10.0
12984,I,0.95,0.725,0.225,7.9662095,2.96252275,1.757669,2.1262125,7.0
12985,F,1.125,0.875,0.3625,13.437663,5.11708475,3.04757125,4.9611625,10.0
12986,I,1.175,0.9,0.25,13.664459,5.42892925,2.79242575,3.685435,9.0
12987,F,1.8,1.375,0.5,44.26774425,21.98503725,7.98038425,11.66581925,10.0
12988,M,1.5625,1.2125,0.45,33.55163325,12.71475075,8.561549,10.6310625,10.0
12989,F,1.6875,1.3125,0.45,41.8722115,18.49804875,9.525432,11.41067375,13.0
12990,M,1.5,1.175,0.45,33.40988575,14.7133905,7.314171,8.788345,9.0
12991,I,1.2,0.9375,0.325,16.839603,7.10154975,3.38776525,4.43669675,9.0
12992,F,1.5875,1.2375,0.3625,31.18445,14.35902175,5.93922025,8.788345,11.0
12993,M,1.525,1.125,0.3375,26.57998275,12.8990225,5.23048275,6.6621325,10.0
12994,M,1.4875,1.175,0.4125,30.5324115,14.21727425,6.917278,8.77417025,9.0
12995,I,1.1,0.875,0.3375,12.14776075,4.29494925,2.67902775,3.288542,8.0
12996,F,1.525,1.2,0.425,32.034935,15.1669825,6.463686,8.3631025,9.0
12997,F,1.375,1.1,0.3875,28.803092,12.3887315,7.2291225,8.221355,8.0
12998,F,1.4875,1.2125,0.4,32.07745925,13.73533275,7.711064,8.6465975,13.0
12999,M,1.625,1.3125,0.475,36.55668025,17.4349425,8.80251975,9.07184,10.0
13000,F,1.5,1.175,0.4125,31.581343,17.56251525,6.7755305,8.7032965,11.0
13001,M,1.375,1.025,0.3,18.030282,8.40562675,4.32329875,4.1106775,9.0
13002,F,1.0,0.775,0.2625,8.958442,3.55786225,1.63009625,2.83495,8.0
13003,I,0.95,0.6875,0.2125,5.79747275,2.70737725,1.51669825,2.1262125,6.0
13004,M,1.6125,1.25,0.4375,49.34230475,19.06503875,8.63242275,13.324265,10.0
13005,F,1.5625,1.2125,0.4125,32.205032,13.53688625,7.767763,8.03708325,11.0
13006,M,1.5875,1.275,0.475,38.8104655,15.03940975,9.9506745,12.757275,13.0
13007,I,0.8,0.575,0.1875,4.49339575,1.814368,0.86465975,1.17650425,7.0
13008,I,1.3125,1.0,0.3375,18.3988255,9.07184,4.025629,4.9611625,8.0
13009,I,1.3,0.9875,0.35,18.71067,8.09378225,3.8838815,6.19436575,9.0
13010,I,1.5125,1.1875,0.3625,29.97959625,12.74310025,6.3219385,8.50485,9.0
13011,F,1.4375,1.125,0.3875,27.78251,9.07184,6.6054335,7.5126175,11.0
13012,M,1.575,1.175,0.3875,32.44600275,14.47241975,6.3219385,8.50485,12.0
13013,M,1.325,1.075,0.4,19.447757,8.334753,4.422522,6.23689,8.0
13014,I,0.925,0.6875,0.2375,6.1518415,2.9199985,1.247378,1.71514475,7.0
13015,I,1.0875,0.8,0.275,10.77281,4.09650275,2.84912475,3.40194,9.0
13016,M,1.375,1.0875,0.375,19.901349,8.63242275,4.8477645,5.953395,9.0
13017,I,0.4125,0.3,0.0875,0.77961125,0.21262125,0.12757275,0.1417475,4.0
13018,I,1.175,0.875,0.3125,15.77649675,7.1724235,3.345241,4.479221,9.0
13019,I,0.9,0.6625,0.225,5.82582225,2.721552,1.0489315,1.417475,7.0
13020,M,1.45,1.125,0.3875,25.67047225,11.453198,6.13766675,7.087375,9.0
13021,I,1.3,1.0375,0.375,22.5378525,8.958442,4.8477645,7.93786,10.0
13022,M,1.2625,0.975,0.3125,19.66037825,9.979024,4.2240755,5.6699,9.0
13023,I,0.775,0.5625,0.175,3.41611475,1.5025235,0.86465975,1.13398,6.0
13024,F,1.6125,1.3,0.475,33.57998275,12.48795475,7.61184075,11.056305,13.0
13025,F,1.8375,1.425,0.5375,56.88327175,24.53649225,11.60912025,18.71067,11.0
13026,F,1.3125,1.0,0.35,18.61144675,7.04485075,4.3374735,5.726599,10.0
13027,M,1.4125,1.1,0.4,24.56484175,11.8784405,5.159609,6.520385,9.0
13028,F,1.4125,1.075,0.3125,21.829115,9.51125725,4.06815325,6.0384435,9.0
13029,M,1.3125,1.0,0.3375,18.6823205,8.0796075,3.41611475,5.9250455,8.0
13030,M,1.45,1.1375,0.4125,26.32251075,10.95708175,4.43669675,8.06543275,12.0
13031,I,0.9,0.6625,0.2125,5.5848515,2.05533875,1.03475675,1.5592225,8.0
13032,M,1.5,1.2125,0.3875,28.08017975,10.87203325,5.5281525,8.50485,18.0
13033,M,1.8,1.4375,0.525,60.66793,30.3623145,11.5949455,13.834556,13.0
13034,I,1.0,0.7875,0.3,9.355335,3.98310475,1.8994165,2.6932025,8.0
13035,I,1.425,1.125,0.4125,26.60600575,11.736693,5.3013565,7.37087,11.0
13036,F,1.625,1.3375,0.5,45.3592,18.75319425,9.05766525,13.324265,12.0
13037,F,1.425,1.125,0.3875,31.79396425,11.49572225,7.0590255,9.4970825,16.0
13038,F,1.6125,1.25,0.4625,40.92250325,16.96717575,10.10659675,11.056305,13.0
13039,M,1.0,0.8125,0.2625,10.07824725,4.2807745,1.7860185,3.21766825,10.0
13040,M,1.6,1.2875,0.4,39.405805,17.08057375,8.43397625,10.0640725,9.0
13041,I,1.025,0.775,0.25,9.02931575,4.4508715,1.8427175,2.494756,8.0
13042,F,1.775,1.3875,0.4875,53.4388075,26.32251075,10.8578585,13.60776,11.0
13043,F,1.425,1.1125,0.3375,25.67047225,10.87203325,5.6982495,7.7961125,9.0
13044,F,1.45,1.125,0.375,27.8675585,11.1413535,6.6054335,7.5126175,13.0
13045,F,1.45,1.15,0.375,28.8314415,13.25339125,6.56290925,7.654365,10.0
13046,F,1.5875,1.2875,0.475,39.008912,11.43902325,7.29999625,15.26620575,16.0
13047,I,1.15,0.875,0.275,12.417081,5.499803,2.8066005,3.5436875,9.0
13048,M,1.6875,1.3125,0.4625,44.111822,19.06503875,10.24834425,10.61688775,12.0
13049,F,1.425,1.1375,0.3375,28.64716975,11.49572225,5.839997,8.50485,15.0
13050,I,1.0625,0.8125,0.275,10.21999475,4.46504625,2.62232875,2.9766975,9.0
13051,M,1.5,1.175,0.325,25.21688025,7.83863675,6.6054335,7.7961125,12.0
13052,M,1.025,0.8125,0.275,9.73805325,2.87747425,2.22543575,3.005047,7.0
13053,M,1.175,0.925,0.3375,15.3937785,6.973977,3.8271825,4.252425,10.0
13054,M,1.2625,1.0,0.325,16.45688475,6.78970525,3.86970675,5.10291,10.0
13055,F,1.525,1.2125,0.4375,34.5013415,13.154168,8.34892775,9.07184,11.0
13056,F,1.2875,1.0,0.325,17.84601025,6.123492,3.72795925,5.2446575,13.0
13057,I,1.0,0.7875,0.275,8.674947,3.628736,1.82854275,2.67902775,6.0
13058,I,1.5,1.1875,0.3625,24.8058125,11.26892625,4.53592,7.2291225,11.0
13059,I,1.5,1.1875,0.4,35.19590425,13.79203175,7.3425205,8.9300925,13.0
13060,F,1.675,1.3375,0.45,49.3564795,21.72989175,9.22776225,12.47378,10.0
13061,F,1.6375,1.325,0.4875,37.1094955,16.68368075,6.973977,11.4815475,10.0
13062,I,0.475,0.325,0.125,0.89300925,0.35436875,0.12757275,0.278439,4.0
13063,M,1.45,1.125,0.325,26.251637,11.4248485,4.86193925,7.72523875,10.0
13064,F,1.4875,1.1625,0.3875,28.64716975,12.47378,5.9250455,9.2135875,10.0
13065,F,1.4375,1.1,0.4125,26.2232875,10.9712565,5.68407475,7.7961125,10.0
13066,M,1.325,1.05,0.3625,23.74270625,11.4248485,5.6699,6.520385,8.0
13067,I,0.9875,0.775,0.2125,7.9095105,3.55786225,1.757669,2.1262125,6.0
13068,M,1.625,1.3125,0.5,42.354153,16.0174675,7.881161,11.1980525,16.0
13069,F,1.6625,1.2375,0.4625,36.55668025,16.839603,8.40562675,10.0640725,10.0
13070,F,1.2375,0.9625,0.3,18.313777,9.015141,4.025629,4.819415,6.0
13071,M,1.25,1.0,0.3125,18.01610725,7.9095105,3.67126025,5.2446575,8.0
13072,I,1.1625,0.875,0.2625,14.118051,7.72523875,2.494756,3.75630875,6.0
13073,M,1.5875,1.225,0.4125,39.87357175,15.762322,8.391452,9.2135875,13.0
13074,I,0.5,0.3875,0.1375,1.34660125,0.5386405,0.226796,0.41106775,4.0
13075,F,1.225,0.975,0.3,16.91047675,7.0023265,3.89805625,5.2446575,8.0
13076,M,1.5375,1.1875,0.3875,32.1199835,15.46465225,7.55514175,8.6465975,10.0
13077,M,1.475,1.15,0.4,29.95124675,13.48018725,6.90310325,7.654365,10.0
13078,F,1.3625,1.075,0.3125,24.777463,12.417081,6.19436575,6.23689,8.0
13079,M,1.3875,1.1375,0.3375,20.11397025,8.334753,4.46504625,6.6621325,10.0
13080,M,1.2,0.875,0.3875,17.53416575,6.9456275,4.53592,5.386405,12.0
13081,F,1.2625,1.0,0.375,19.3060095,8.9300925,4.025629,5.783298,10.0
13082,F,1.575,1.2,0.35,33.8776525,16.2442635,6.90310325,9.355335,14.0
13083,M,1.5875,1.2875,0.4375,37.1094955,16.68368075,7.41339425,11.04213025,12.0
13084,F,1.5625,1.2375,0.4125,30.71668325,13.08329425,7.38504475,8.2497045,10.0
13085,I,0.7,0.525,0.125,3.1467945,1.360776,0.850485,0.850485,5.0
13086,M,1.4,1.1,0.3875,26.32251075,12.85649825,5.11708475,7.35669525,9.0
13087,I,1.3625,1.075,0.325,21.602319,11.623295,4.6209685,5.10291,8.0
13088,M,0.975,0.7375,0.2375,7.55514175,3.2601925,0.92135875,2.26796,6.0
13089,F,1.425,1.125,0.425,26.2232875,10.77281,5.91087075,8.3631025,15.0
13090,I,1.275,0.9875,0.3125,16.0741665,8.2497045,3.7704835,3.81300775,7.0
13091,M,1.6375,1.3,0.4375,38.9805625,15.0535845,8.391452,11.4815475,11.0
13092,F,1.5875,1.225,0.425,32.36095425,15.52135125,8.0229085,8.51902475,9.0
13093,F,1.5375,1.1875,0.425,27.895908,13.891255,6.78970525,7.654365,8.0
13094,I,1.3125,0.9625,0.375,21.64484325,9.76640275,4.8477645,5.8116475,9.0
13095,M,1.525,1.1625,0.4125,30.1922175,14.92601175,6.08096775,8.221355,9.0
13096,F,1.2125,0.8875,0.4125,18.75319425,7.49844275,3.44446425,8.50485,10.0
13097,F,1.7625,1.425,0.5625,57.6345335,24.73493875,11.5382465,17.066399,14.0
13098,I,0.825,0.6375,0.2,4.9611625,1.644271,0.83631025,1.40330025,7.0
13099,F,1.0,0.7625,0.2625,9.979024,4.63514325,2.45223175,2.93417325,12.0
13100,M,1.75,1.3125,0.5,49.54075125,24.73493875,8.66077225,12.3320325,10.0
13101,M,1.5,1.1875,0.4125,33.40988575,13.154168,7.3992195,9.7238785,13.0
13102,I,1.35,1.0125,0.35,18.030282,8.66077225,4.0539785,5.8116475,10.0
13103,M,1.5,1.175,0.425,27.5273645,12.48795475,6.010094,8.788345,9.0
13104,M,1.4,1.1125,0.35,26.12406425,11.15552825,5.25883225,7.93786,8.0
13105,M,1.8,1.425,0.5375,59.6189985,28.10852925,14.7133905,14.21727425,10.0
13106,M,1.3,1.075,0.375,22.92057075,8.54737425,4.86193925,6.80388,11.0
13107,F,1.425,1.0625,0.35,27.76833525,12.51630425,5.14543425,7.15824875,12.0
13108,F,1.8125,1.4125,0.4875,56.075311,28.05183025,11.5382465,14.74174,11.0
13109,I,1.225,0.975,0.3125,15.5071765,6.917278,3.13261975,3.75630875,8.0
13110,I,1.175,0.9,0.3125,13.16834275,5.59902625,2.9199985,4.252425,8.0
13111,F,1.45,1.1,0.425,28.98736375,10.9145575,5.8683465,10.0640725,22.0
13112,F,1.525,1.1875,0.4125,31.18445,13.5227115,7.41339425,8.0796075,11.0
13113,I,1.1,0.85,0.3,11.41067375,4.7343665,2.3530085,3.40194,7.0
13114,M,1.2625,1.0125,0.325,18.71067,7.5693165,4.66349275,6.6621325,12.0
13115,I,1.3125,0.9375,0.3125,15.762322,7.78193775,3.2034935,4.195726,8.0
13116,I,0.975,0.75,0.225,7.72523875,3.92640575,1.77184375,2.4097075,8.0
13117,M,1.6,1.3,0.475,43.21881275,18.01610725,9.11436425,11.623295,10.0
13118,M,1.2125,0.8875,0.3,17.463292,7.07320025,3.8838815,5.2446575,9.0
13119,I,1.0375,0.7625,0.25,8.40562675,2.721552,1.63009625,2.83495,6.0
13120,F,1.4,1.1,0.4125,29.7386255,12.3887315,5.17378375,7.93786,19.0
13121,I,0.7,0.525,0.1625,2.83495,1.077281,0.623689,0.850485,6.0
13122,F,1.5625,1.2375,0.4,37.7331845,14.3164975,6.690482,13.324265,16.0
13123,F,1.7125,1.375,0.4875,51.95045875,23.5584345,12.54465375,12.20445975,11.0
13124,I,1.325,1.0625,0.3625,19.06503875,7.93786,4.89028875,7.5126175,12.0
13125,F,1.65,1.3125,0.4375,37.9032815,14.628342,10.24834425,10.61688775,14.0
13126,F,1.5625,1.225,0.3875,25.44367625,10.6877615,6.13766675,8.221355,15.0
13127,I,1.2875,1.0,0.3125,17.90270925,8.63242275,3.33106625,4.9611625,9.0
13128,F,1.5375,1.225,0.4125,31.19862475,13.664459,8.5331995,8.6465975,12.0
13129,F,1.625,1.2125,0.5125,35.096681,13.93377925,6.3219385,11.623295,20.0
13130,F,1.725,1.3,0.5,47.86813075,20.68096025,9.42620875,13.891255,13.0
13131,F,1.675,1.275,0.4125,32.16250775,17.81766075,7.144074,8.221355,9.0
13132,I,1.3875,0.95,0.2875,18.030282,9.185238,3.6003865,4.252425,8.0
13133,F,0.875,0.6625,0.225,5.62737575,2.211261,1.11980525,1.48834875,6.0
13134,I,0.925,0.7,0.225,5.3013565,2.7499015,1.11980525,1.644271,6.0
13135,F,1.525,1.1875,0.4,31.51046925,15.80484625,5.40057975,7.93786,11.0
13136,F,1.3125,1.0,0.325,16.42853525,7.27164675,3.89805625,4.1106775,8.0
13137,F,1.4875,1.1875,0.4625,31.70891575,11.63746975,6.0384435,9.63883,11.0
13138,I,0.775,0.5875,0.1375,4.2807745,1.8427175,0.94970825,1.2757275,7.0
13139,F,1.5625,1.2,0.4125,35.19590425,15.77649675,8.901743,9.7238785,10.0
13140,I,1.05,0.8125,0.275,9.355335,3.98310475,2.0695135,2.9766975,9.0
13141,M,1.575,1.2125,0.4625,30.957654,12.03436275,6.67630725,10.489315,17.0
13142,M,1.375,1.0375,0.35,19.37688325,7.15824875,4.1106775,6.27941425,9.0
13143,I,0.7,0.525,0.15,2.608154,1.1056305,0.623689,0.850485,4.0
13144,I,1.0,0.775,0.2625,9.015141,4.91863825,1.757669,2.1262125,7.0
13145,I,1.1875,0.9375,0.3,15.6205745,6.05261825,3.231843,4.819415,9.0
13146,I,0.9875,0.725,0.225,7.6260155,3.1467945,1.7293195,2.14038725,6.0
13147,I,0.4,0.275,0.0625,0.4252425,0.18427175,0.0850485,0.1417475,4.0
13148,M,1.425,1.1,0.4,24.6357155,10.81533425,5.48562825,6.9456275,8.0
13149,F,1.5,1.175,0.4375,34.91240925,16.45688475,7.98038425,9.2135875,9.0
13150,F,1.95,1.5,0.5375,55.961913,22.72212425,8.63242275,16.159215,13.0
13151,I,1.0,0.8125,0.25,9.19941275,4.0539785,2.5798045,2.26796,7.0
13152,F,1.7125,1.4125,0.4875,50.53298375,19.674553,9.015141,13.664459,11.0
13153,I,0.9,0.6625,0.225,5.0745605,2.551455,1.48834875,1.5592225,7.0
13154,I,0.6375,0.475,0.1875,2.31048425,0.97805775,0.60951425,0.7087375,5.0
13155,F,1.65,1.275,0.5125,46.42230625,24.76328825,8.40562675,12.3887315,12.0
13156,M,1.15,0.9,0.3125,14.89766225,6.010094,3.2601925,4.53592,10.0
13157,M,1.4875,1.175,0.3875,29.0582375,12.57300325,4.89028875,8.788345,8.0
13158,I,1.275,0.95,0.2875,16.556108,8.40562675,3.78465825,4.6776675,6.0
13159,F,1.7375,1.3375,0.5,45.812792,18.83824275,10.70193625,13.87708025,11.0
13160,M,1.525,1.2,0.3875,31.808139,13.99047825,7.35669525,7.5126175,12.0
13161,F,1.575,1.225,0.475,38.4702715,16.68368075,9.015141,11.4815475,12.0
13162,M,1.6125,1.275,0.475,42.807745,14.35902175,8.63242275,12.3887315,17.0
13163,F,1.475,1.125,0.375,28.5479465,12.587178,5.88252125,7.7961125,11.0
13164,M,1.2375,0.9875,0.325,21.9708625,9.8372765,4.422522,5.10291,10.0
13165,I,1.275,1.0125,0.325,19.74542675,9.8372765,3.798833,5.23048275,11.0
13166,M,1.375,1.0375,0.325,22.66542525,9.6104805,4.8477645,7.5126175,10.0
13167,M,1.5625,1.2125,0.375,33.40988575,20.00057225,6.5487345,7.93786,8.0
13168,M,1.475,1.175,0.375,23.43086175,11.63746975,5.06038575,6.9456275,8.0
13169,I,1.0125,0.7625,0.2125,9.07184,4.52174525,1.34660125,2.551455,7.0
13170,F,1.6125,1.225,0.4,32.78619675,15.365429,6.973977,8.12213175,9.0
13171,M,1.2875,1.0,0.3,17.90270925,8.09378225,3.13261975,5.23048275,10.0
13172,F,1.075,0.8375,0.2625,10.4609655,4.46504625,2.5231055,3.40194,7.0
13173,M,1.3,1.05,0.375,22.5378525,9.31281075,5.14543425,5.8116475,9.0
13174,F,1.175,0.9125,0.275,15.365429,6.350288,3.04757125,3.685435,7.0
13175,I,1.4125,1.125,0.3625,24.153774,11.396499,6.13766675,6.3786375,8.0
13176,F,1.5875,1.25,0.4,36.570855,17.690088,8.60407325,9.4970825,12.0
13177,F,1.3,1.025,0.375,22.92057075,9.2135875,5.216308,8.0229085,12.0
13178,I,0.7625,0.5375,0.2125,4.63514325,1.74349425,1.0489315,1.03475675,8.0
13179,I,1.25,0.95,0.3,16.9246515,7.24329725,3.58621175,5.10291,8.0
13180,F,1.6375,1.25,0.425,38.9805625,16.3576615,7.35669525,11.056305,14.0
13181,F,1.625,1.275,0.425,39.41997975,18.63979625,6.13766675,11.623295,10.0
13182,I,1.25,0.975,0.3125,16.17338975,7.994559,3.8838815,4.3941725,8.0
13183,M,1.5875,1.2125,0.4375,35.50774875,14.33067225,7.47009325,12.20445975,15.0
13184,I,0.9625,0.775,0.25,8.901743,3.912231,1.70097,2.83495,7.0
13185,M,1.5875,1.225,0.4875,38.5269705,19.03668925,8.1363065,11.1980525,10.0
13186,M,1.4125,1.0875,0.45,27.612413,12.26115875,5.726599,8.0796075,9.0
13187,M,1.325,1.0625,0.35,24.6357155,12.417081,4.72019175,6.23689,9.0
13188,M,1.775,1.3875,0.5,51.55356575,17.690088,13.8062065,13.60776,12.0
13189,I,1.0375,0.8,0.3,10.886208,4.7910655,1.984465,3.118445,7.0
13190,F,1.525,1.1875,0.375,32.31843,13.62193475,6.747181,10.0640725,9.0
13191,F,1.4875,1.15,0.375,28.8881405,12.587178,5.8683465,8.3631025,11.0
13192,F,1.7,1.3375,0.4625,44.22522,22.04173625,10.58853825,11.3681495,10.0
13193,I,1.1875,0.975,0.3125,16.896302,9.07184,3.8838815,4.479221,8.0
13194,I,1.05,0.8,0.275,10.886208,4.60679375,1.80019325,3.118445,8.0
13195,M,1.45,1.15,0.3875,28.81726675,13.70698325,6.95980225,7.2291225,10.0
13196,I,1.0625,0.825,0.2625,10.4609655,4.6209685,2.84912475,2.6932025,7.0
13197,M,1.55,1.2125,0.4125,32.16250775,12.3887315,8.164656,9.922325,14.0
13198,M,1.5875,1.2625,0.475,38.11590275,16.726205,9.5537815,10.61688775,11.0
13199,F,1.475,1.1625,0.375,25.7696955,12.0485375,6.05261825,6.9456275,10.0
13200,F,1.6125,1.275,0.475,45.7277435,22.52367775,9.7805775,11.056305,10.0
13201,M,1.1875,0.9125,0.3125,13.60776,5.8116475,3.175144,3.21766825,10.0
13202,M,1.675,1.35,0.4125,48.477645,21.3471735,10.4042665,13.60776,10.0
13203,I,0.875,0.6625,0.225,5.5848515,2.19708625,1.17650425,1.70097,8.0
13204,M,1.6625,1.3,0.45,38.82464025,16.5844575,7.86698625,11.55242125,12.0
13205,F,1.5,1.1875,0.425,27.62658775,13.93377925,7.0023265,7.41339425,10.0
13206,M,1.225,0.95,0.35,16.5844575,5.4147545,3.515338,5.953395,14.0
13207,F,1.275,1.0,0.325,17.8885345,8.54737425,3.98310475,6.180191,11.0
13208,I,0.4875,0.3375,0.1125,1.23320325,0.4819415,0.1984465,0.340194,4.0
13209,F,1.5,1.1375,0.3875,28.81726675,12.00601325,6.123492,7.7961125,9.0
13210,F,1.25,0.9625,0.3875,17.0097,7.81028725,3.95475525,6.23689,11.0
13211,I,0.5,0.375,0.1125,1.304077,0.38271825,0.226796,0.3118445,5.0
13212,I,1.2875,0.975,0.3375,17.95940825,8.51902475,3.6003865,4.9611625,8.0
13213,M,1.25,0.9625,0.325,17.53416575,7.7961125,2.56562975,6.520385,10.0
13214,I,1.075,0.8375,0.25,11.49572225,4.9611625,2.608154,3.005047,7.0
13215,F,1.4125,1.1,0.3875,27.45649075,11.623295,4.77689075,7.93786,10.0
13216,F,1.7,1.3,0.5,47.513762,21.262125,11.226402,13.60776,13.0
13217,F,1.5,1.225,0.4375,34.6147395,15.52135125,8.29222875,7.7961125,10.0
13218,F,1.5125,1.175,0.35,29.44095575,11.15552825,7.6260155,8.788345,10.0
13219,M,1.3,0.975,0.3,18.313777,7.711064,4.09650275,5.5281525,9.0
13220,M,1.4625,1.1625,0.425,34.91240925,15.705623,7.3425205,9.07184,10.0
13221,I,1.3,1.0375,0.375,22.38193025,9.355335,3.98310475,7.087375,10.0
13222,I,1.25,1.0,0.3125,18.71067,9.015141,4.23825025,4.9611625,11.0
13223,I,1.3125,1.0,0.3375,20.751834,9.87980075,4.139027,5.953395,8.0
13224,I,0.9625,0.725,0.2375,7.2858215,2.76407625,1.88524175,2.1262125,7.0
13225,I,1.15,0.875,0.2625,10.98543125,4.9044635,2.82077525,3.118445,8.0
13226,I,1.1875,0.9125,0.2375,12.757275,5.4147545,2.50893075,3.0900955,6.0
13227,F,1.25,1.0,0.3,18.86659225,8.46232575,3.9405805,5.953395,10.0
13228,F,1.775,1.3875,0.4875,50.6605565,19.1926115,7.35669525,15.30873,12.0
13229,M,1.5875,1.2625,0.475,34.6147395,17.33571925,7.35669525,11.056305,11.0
13230,F,1.45,1.1375,0.425,27.88173325,12.68640125,5.6982495,7.654365,10.0
13231,M,1.4125,1.1,0.375,25.27357925,10.8578585,5.6982495,7.7961125,10.0
13232,F,1.4375,1.1375,0.4125,30.0221205,11.12717875,6.67630725,7.654365,15.0
13233,F,1.475,1.2125,0.4375,34.23202125,10.9145575,5.74077375,10.9145575,17.0
13234,I,1.1,0.8625,0.275,9.19941275,3.98310475,1.927766,3.118445,8.0
13235,I,1.2625,1.0,0.3375,15.762322,6.066793,3.685435,4.762716,8.0
13236,I,0.5,0.425,0.1,1.020582,0.35436875,0.226796,0.41106775,5.0
13237,F,1.55,1.1875,0.4375,36.1456125,16.5277585,8.60407325,9.4403835,10.0
